Date,Date_2,Week,year,economic crisis,default,devaluation,dolar price,inflation,exchange rate,ISOCODE,Price,Var,Jump,Jump_dp
9/03/2014,10/03/2014,10,2014,35,87,77,34,16,38,BR,2.3498,0.0024,0,0
16/03/2014,17/03/2014,11,2014,0,86,68,35,46,75,BR,2.3495,-0.0001,0,0
23/03/2014,24/03/2014,12,2014,47,92,86,42,35,73,BR,2.3225,-0.0115,0,0
30/03/2014,31/03/2014,13,2014,24,97,86,44,29,54,BR,2.2721,-0.0217,0,0
6/04/2014,7/04/2014,14,2014,26,92,61,48,40,64,BR,2.2189,-0.0234,0,0
13/04/2014,14/04/2014,15,2014,32,73,75,33,46,28,BR,2.214,-0.0022,0,0
20/04/2014,21/04/2014,16,2014,38,79,37,35,0,73,BR,2.237,0.0104,1,1
27/04/2014,28/04/2014,17,2014,28,82,100,38,23,16,BR,2.2237,-0.0059,0,0
4/05/2014,5/05/2014,18,2014,34,94,84,45,30,90,BR,2.2431,0.0087,1,1
11/05/2014,12/05/2014,19,2014,56,95,72,54,44,42,BR,2.2145,-0.0128,0,0
18/05/2014,19/05/2014,20,2014,48,93,70,46,18,79,BR,2.2058,-0.0039,0,0
25/05/2014,26/05/2014,21,2014,46,89,87,48,44,38,BR,2.2239,0.0082,1,1
1/06/2014,2/06/2014,22,2014,31,87,88,48,14,0,BR,2.2769,0.0238,1,2
8/06/2014,9/06/2014,23,2014,7,79,48,38,66,60,BR,2.2277,-0.0216,0,0
15/06/2014,16/06/2014,24,2014,22,75,33,23,42,42,BR,2.2343,0.003,0,0
22/06/2014,23/06/2014,25,2014,0,78,27,30,37,46,BR,2.218,-0.0073,0,0
29/06/2014,30/06/2014,26,2014,20,72,43,29,61,51,BR,2.2143,-0.0017,0,0
6/07/2014,7/07/2014,27,2014,20,78,77,33,12,30,BR,2.224,0.0044,0,0
13/07/2014,14/07/2014,28,2014,12,75,53,31,24,58,BR,2.2107,-0.006,0,0
20/07/2014,21/07/2014,29,2014,18,76,76,33,16,49,BR,2.22,0.0042,0,0
27/07/2014,28/07/2014,30,2014,15,77,27,35,42,39,BR,2.2222,0.001,0,0
3/08/2014,4/08/2014,31,2014,35,75,59,30,56,45,BR,2.2584,0.0163,1,1
10/08/2014,11/08/2014,32,2014,45,73,91,35,28,23,BR,2.2755,0.0076,1,2
17/08/2014,18/08/2014,33,2014,32,75,57,46,39,74,BR,2.2576,-0.0079,0,0
24/08/2014,25/08/2014,34,2014,26,82,67,44,24,23,BR,2.2883,0.0136,1,1
31/08/2014,1/09/2014,35,2014,35,90,79,54,19,50,BR,2.2458,-0.0186,0,0
7/09/2014,8/09/2014,36,2014,31,90,72,43,23,61,BR,2.2677,0.0098,1,1
14/09/2014,15/09/2014,37,2014,42,90,69,39,47,43,BR,2.3427,0.0331,1,2
21/09/2014,22/09/2014,38,2014,30,89,72,44,54,0,BR,2.3984,0.0238,1,3
28/09/2014,29/09/2014,39,2014,49,87,60,61,40,34,BR,2.447,0.0203,1,4
5/10/2014,6/10/2014,40,2014,32,86,75,100,37,70,BR,2.4238,-0.0095,0,0
12/10/2014,13/10/2014,41,2014,26,85,92,94,44,60,BR,2.3942,-0.0122,0,0
19/10/2014,20/10/2014,42,2014,76,86,85,100,51,26,BR,2.4652,0.0297,1,1
26/10/2014,27/10/2014,43,2014,45,88,70,99,41,59,BR,2.5226,0.0233,1,2
2/11/2014,3/11/2014,44,2014,80,93,58,68,89,77,BR,2.4966,-0.0103,0,0
9/11/2014,10/11/2014,45,2014,100,91,66,49,73,46,BR,2.5528,0.0225,1,1
16/11/2014,17/11/2014,46,2014,62,100,82,49,36,60,BR,2.6081,0.0217,1,2
23/11/2014,24/11/2014,47,2014,33,89,76,44,40,0,BR,2.5457,-0.0239,0,0
30/11/2014,1/12/2014,48,2014,29,89,63,39,100,70,BR,2.56,0.0056,0,0
7/12/2014,8/12/2014,49,2014,14,80,71,28,78,29,BR,2.6004,0.0158,1,1
14/12/2014,15/12/2014,50,2014,15,66,53,24,74,100,BR,2.6955,0.0366,1,2
21/12/2014,22/12/2014,51,2014,24,54,47,22,80,0,BR,2.6645,-0.0115,0,0
28/12/2014,29/12/2014,52,2014,0,58,55,24,23,54,BR,2.7027,0.0143,1,1
4/01/2015,5/01/2015,1,2015,9,69,45,66,25,25,BR,2.7064,0.0014,0,0
11/01/2015,12/01/2015,2,2015,5,70,68,53,37,0,BR,2.6734,-0.0122,0,0
18/01/2015,19/01/2015,3,2015,7,75,47,56,29,22,BR,2.6517,-0.0081,0,0
25/01/2015,26/01/2015,4,2015,19,75,42,51,12,0,BR,2.5835,-0.0257,0,0
1/02/2015,2/02/2015,5,2015,24,75,59,71,24,21,BR,2.7271,0.0556,1,1
8/02/2015,9/02/2015,6,2015,12,76,79,72,24,52,BR,2.7698,0.0157,1,2
15/02/2015,16/02/2015,7,2015,12,72,45,51,27,29,BR,2.8346,0.0234,1,3
22/02/2015,23/02/2015,8,2015,10,81,76,74,37,40,BR,2.8788,0.0156,1,4
1/03/2015,2/03/2015,9,2015,24,83,54,88,21,17,BR,2.8965,0.0061,0,0
8/03/2015,9/03/2015,10,2015,33,87,93,88,29,18,BR,3.1223,0.078,1,1
15/03/2015,16/03/2015,11,2015,38,95,87,83,32,27,BR,3.2488,0.0405,1,2
22/03/2015,23/03/2015,12,2015,20,100,70,72,44,39,BR,3.1322,-0.0359,0,0
29/03/2015,30/03/2015,13,2015,17,81,57,68,27,47,BR,3.2306,0.0314,1,1
5/04/2015,6/04/2015,14,2015,40,91,97,91,35,24,BR,3.1263,-0.0323,0,0
12/04/2015,13/04/2015,15,2015,10,92,69,71,17,54,BR,3.1212,-0.0016,0,0
19/04/2015,20/04/2015,16,2015,22,83,81,59,24,100,BR,3.033,-0.0283,0,0
26/04/2015,27/04/2015,17,2015,24,89,71,66,39,77,BR,2.9173,-0.0381,0,0
3/05/2015,4/05/2015,18,2015,20,91,49,67,34,53,BR,3.0864,0.058,1,1
10/05/2015,11/05/2015,19,2015,37,95,65,82,22,40,BR,3.0614,-0.0081,0,0
17/05/2015,18/05/2015,20,2015,36,95,87,89,38,41,BR,3.0076,-0.0176,0,0
24/05/2015,25/05/2015,21,2015,32,92,73,81,84,48,BR,3.0968,0.0297,1,1
31/05/2015,1/06/2015,22,2015,31,86,56,66,80,76,BR,3.1718,0.0242,1,2
7/06/2015,8/06/2015,23,2015,37,96,79,100,53,48,BR,3.1132,-0.0185,0,0
14/06/2015,15/06/2015,24,2015,54,94,62,84,37,52,BR,3.13,0.0054,0,0
21/06/2015,22/06/2015,25,2015,38,92,58,80,38,35,BR,3.0814,-0.0155,0,0
28/06/2015,29/06/2015,26,2015,21,86,66,65,32,43,BR,3.1178,0.0118,1,1
5/07/2015,6/07/2015,27,2015,64,80,59,69,26,31,BR,3.1391,0.0068,0,0
12/07/2015,13/07/2015,28,2015,50,77,54,55,30,44,BR,3.1348,-0.0014,0,0
19/07/2015,20/07/2015,29,2015,15,82,57,58,30,35,BR,3.1981,0.0202,1,1
26/07/2015,27/07/2015,30,2015,31,87,55,64,33,19,BR,3.364,0.0519,1,2
2/08/2015,3/08/2015,31,2015,42,96,83,71,47,69,BR,3.4514,0.026,1,3
9/08/2015,10/08/2015,32,2015,65,91,87,74,44,43,BR,3.4345,-0.0049,0,0
16/08/2015,17/08/2015,33,2015,61,88,95,72,26,31,BR,3.4812,0.0136,1,1
23/08/2015,24/08/2015,34,2015,57,92,83,66,39,37,BR,3.5534,0.0207,1,2
30/08/2015,31/08/2015,35,2015,58,91,100,68,45,48,BR,3.6193,0.0185,1,3
6/09/2015,7/09/2015,36,2015,52,86,79,74,33,48,BR,3.8387,0.0606,1,4
13/09/2015,14/09/2015,37,2015,70,95,73,79,54,49,BR,3.815,-0.0062,0,0
20/09/2015,21/09/2015,38,2015,68,100,100,92,100,54,BR,3.9857,0.0447,1,1
27/09/2015,28/09/2015,39,2015,71,90,72,72,70,32,BR,4.1083,0.0308,1,2
4/10/2015,5/10/2015,40,2015,68,91,69,72,56,0,BR,3.912,-0.0478,0,0
11/10/2015,12/10/2015,41,2015,48,85,67,65,52,0,BR,3.7639,-0.0379,0,0
18/10/2015,19/10/2015,42,2015,99,92,71,88,56,63,BR,3.8857,0.0324,1,1
25/10/2015,26/10/2015,43,2015,100,88,56,74,40,53,BR,3.906,0.0052,0,0
1/11/2015,2/11/2015,44,2015,39,87,57,78,39,36,BR,3.8507,-0.0142,0,0
8/11/2015,9/11/2015,45,2015,67,87,94,72,22,0,BR,3.799,-0.0134,0,0
15/11/2015,16/11/2015,46,2015,44,91,70,74,38,43,BR,3.8194,0.0054,0,0
22/11/2015,23/11/2015,47,2015,37,91,91,75,49,59,BR,3.733,-0.0226,0,0
29/11/2015,30/11/2015,48,2015,29,87,83,75,38,26,BR,3.869,0.0364,1,1
6/12/2015,7/12/2015,49,2015,25,76,76,72,47,0,BR,3.7681,-0.0261,0,0
13/12/2015,14/12/2015,50,2015,16,76,65,53,50,32,BR,3.8779,0.0291,1,1
20/12/2015,21/12/2015,51,2015,16,56,64,40,38,0,BR,4.0134,0.0349,1,2
27/12/2015,28/12/2015,52,2015,13,52,47,59,26,0,BR,3.8586,-0.0386,0,0
3/01/2016,4/01/2016,1,2016,15,71,35,100,73,16,BR,4.0402,0.0471,1,1
10/01/2016,11/01/2016,2,2016,15,72,64,70,71,28,BR,4.0537,0.0033,0,0
17/01/2016,18/01/2016,3,2016,26,73,55,65,57,21,BR,4.0557,0.0005,0,0
24/01/2016,25/01/2016,4,2016,25,75,72,68,44,0,BR,4.0903,0.0085,1,1
31/01/2016,1/02/2016,5,2016,16,71,45,71,73,0,BR,3.9629,-0.0311,0,0
7/02/2016,8/02/2016,6,2016,38,69,53,51,54,43,BR,3.8954,-0.017,0,0
14/02/2016,15/02/2016,7,2016,32,76,53,72,52,54,BR,4.006,0.0284,1,1
21/02/2016,22/02/2016,8,2016,54,79,55,66,45,39,BR,3.9473,-0.0147,0,0
28/02/2016,29/02/2016,9,2016,90,82,50,74,76,18,BR,4.0171,0.0177,1,1
6/03/2016,7/03/2016,10,2016,66,83,54,78,71,46,BR,3.783,-0.0583,0,0
13/03/2016,14/03/2016,11,2016,75,89,61,81,85,53,BR,3.6618,-0.032,0,0
20/03/2016,21/03/2016,12,2016,84,83,100,70,50,40,BR,3.6178,-0.012,0,0
27/03/2016,28/03/2016,13,2016,100,95,64,81,56,26,BR,3.6278,0.0028,0,0
3/04/2016,4/04/2016,14,2016,61,100,72,78,81,35,BR,3.624,-0.001,0,0
10/04/2016,11/04/2016,15,2016,66,97,52,76,34,82,BR,3.4924,-0.0363,0,0
17/04/2016,18/04/2016,16,2016,46,79,69,66,100,33,BR,3.6155,0.0352,1,1
24/04/2016,25/04/2016,17,2016,77,86,52,81,68,57,BR,3.5558,-0.0165,0,0
1/05/2016,2/05/2016,18,2016,67,94,82,79,40,26,BR,3.5011,-0.0154,0,0
8/05/2016,9/05/2016,19,2016,67,91,57,87,58,54,BR,3.5164,0.0044,0,0
15/05/2016,16/05/2016,20,2016,60,91,92,94,40,17,BR,3.5001,-0.0046,0,0
22/05/2016,23/05/2016,21,2016,55,80,96,74,24,12,BR,3.5728,0.0208,1,1
29/05/2016,30/05/2016,22,2016,96,93,73,97,32,69,BR,3.5713,-0.0004,0,0
5/06/2016,6/06/2016,23,2016,58,99,46,93,55,38,BR,3.4896,-0.0229,0,0
12/06/2016,13/06/2016,24,2016,82,95,69,78,57,38,BR,3.4827,-0.002,0,0
19/06/2016,20/06/2016,25,2016,54,92,67,73,37,56,BR,3.3945,-0.0253,0,0
26/06/2016,27/06/2016,26,2016,47,83,60,65,28,30,BR,3.3926,-0.0006,0,0
3/07/2016,4/07/2016,27,2016,27,78,48,56,58,41,BR,3.2695,-0.0363,0,0
10/07/2016,11/07/2016,28,2016,30,74,44,53,40,34,BR,3.3094,0.0122,1,1
17/07/2016,18/07/2016,29,2016,33,78,45,54,57,22,BR,3.2532,-0.017,0,0
24/07/2016,25/07/2016,30,2016,22,74,53,50,33,24,BR,3.286,0.0101,1,1
31/07/2016,1/08/2016,31,2016,37,73,49,52,20,0,BR,3.2649,-0.0064,0,0
7/08/2016,8/08/2016,32,2016,25,76,70,51,42,27,BR,3.1749,-0.0276,0,0
14/08/2016,15/08/2016,33,2016,37,76,59,52,61,34,BR,3.1862,0.0036,0,0
21/08/2016,22/08/2016,34,2016,45,87,68,61,63,29,BR,3.2014,0.0048,0,0
28/08/2016,29/08/2016,35,2016,64,84,53,77,44,0,BR,3.2298,0.0089,1,1
4/09/2016,5/09/2016,36,2016,38,79,76,63,43,39,BR,3.2833,0.0166,1,2
11/09/2016,12/09/2016,37,2016,44,87,73,71,63,59,BR,3.2458,-0.0114,0,0
18/09/2016,19/09/2016,38,2016,62,83,70,74,34,24,BR,3.2732,0.0084,1,1
25/09/2016,26/09/2016,39,2016,40,88,49,79,46,0,BR,3.2401,-0.0101,0,0
2/10/2016,3/10/2016,40,2016,40,79,52,88,29,46,BR,3.2105,-0.0091,0,0
9/10/2016,10/10/2016,41,2016,36,81,77,88,0,34,BR,3.2065,-0.0012,0,0
16/10/2016,17/10/2016,42,2016,47,88,71,78,43,100,BR,3.2022,-0.0013,0,0
23/10/2016,24/10/2016,43,2016,44,90,98,100,50,0,BR,3.1246,-0.0242,0,0
30/10/2016,31/10/2016,44,2016,80,87,71,86,42,28,BR,3.1893,0.0207,1,1
6/11/2016,7/11/2016,45,2016,60,89,77,86,39,51,BR,3.202,0.004,0,0
13/11/2016,14/11/2016,46,2016,62,92,86,76,62,50,BR,3.4331,0.0722,1,1
20/11/2016,21/11/2016,47,2016,50,99,59,90,25,42,BR,3.3525,-0.0235,0,0
27/11/2016,28/11/2016,48,2016,40,85,59,77,29,43,BR,3.3859,0.01,1,1
4/12/2016,5/12/2016,49,2016,50,79,62,78,41,50,BR,3.4215,0.0105,1,2
11/12/2016,12/12/2016,50,2016,31,76,41,69,13,57,BR,3.3388,-0.0242,0,0
18/12/2016,19/12/2016,51,2016,20,67,54,61,35,24,BR,3.365,0.0078,1,1
25/12/2016,26/12/2016,52,2016,24,59,42,64,53,13,BR,3.277,-0.0262,0,0
1/01/2017,2/01/2017,1,2017,9,62,36,89,57,0,BR,3.2857,0.0027,0,0
8/01/2017,9/01/2017,2,2017,14,73,50,100,65,53,BR,3.1969,-0.027,0,0
15/01/2017,16/01/2017,3,2017,31,76,35,64,70,0,BR,3.2418,0.014,1,1
22/01/2017,23/01/2017,4,2017,13,72,42,53,48,22,BR,3.1633,-0.0242,0,0
29/01/2017,30/01/2017,5,2017,9,73,62,61,67,62,BR,3.127,-0.0115,0,0
5/02/2017,6/02/2017,6,2017,8,78,74,69,75,0,BR,3.116,-0.0035,0,0
12/02/2017,13/02/2017,7,2017,43,84,49,65,37,14,BR,3.1116,-0.0014,0,0
19/02/2017,20/02/2017,8,2017,24,78,48,65,43,0,BR,3.087,-0.0079,0,0
26/02/2017,27/02/2017,9,2017,43,71,58,58,83,0,BR,3.109,0.0071,0,0
5/03/2017,6/03/2017,10,2017,73,88,50,72,79,0,BR,3.1386,0.0095,1,1
12/03/2017,13/03/2017,11,2017,40,95,66,73,44,37,BR,3.1529,0.0046,0,0
19/03/2017,20/03/2017,12,2017,51,94,68,70,85,81,BR,3.0726,-0.0255,0,0
26/03/2017,27/03/2017,13,2017,51,99,70,77,34,100,BR,3.1265,0.0175,1,1
2/04/2017,3/04/2017,14,2017,28,94,49,75,44,17,BR,3.1147,-0.0038,0,0
9/04/2017,10/04/2017,15,2017,25,82,57,72,56,20,BR,3.132,0.0056,0,0
16/04/2017,17/04/2017,16,2017,66,95,83,61,38,28,BR,3.0985,-0.0107,0,0
23/04/2017,24/04/2017,17,2017,71,92,42,62,70,19,BR,3.128,0.0095,1,1
30/04/2017,1/05/2017,18,2017,69,85,57,74,46,45,BR,3.1765,0.0155,1,2
7/05/2017,8/05/2017,19,2017,67,96,58,91,59,57,BR,3.198,0.0068,0,0
14/05/2017,15/05/2017,20,2017,100,91,94,76,71,50,BR,3.1113,-0.0271,0,0
21/05/2017,22/05/2017,21,2017,53,100,100,85,45,48,BR,3.2656,0.0496,1,1
28/05/2017,29/05/2017,22,2017,72,92,69,89,52,45,BR,3.2567,-0.0027,0,0
4/06/2017,5/06/2017,23,2017,78,93,78,74,72,34,BR,3.2969,0.0123,1,1
11/06/2017,12/06/2017,24,2017,76,80,64,61,60,39,BR,3.3181,0.0064,0,0
18/06/2017,19/06/2017,25,2017,55,94,75,68,17,70,BR,3.2828,-0.0106,0,0
25/06/2017,26/06/2017,26,2017,62,82,70,70,57,20,BR,3.2964,0.0041,0,0
2/07/2017,3/07/2017,27,2017,27,75,39,67,35,48,BR,3.3015,0.0015,0,0
9/07/2017,10/07/2017,28,2017,41,83,49,47,100,27,BR,3.2557,-0.0139,0,0
16/07/2017,17/07/2017,29,2017,31,77,27,56,44,38,BR,3.1833,-0.0222,0,0
23/07/2017,24/07/2017,30,2017,27,78,51,57,49,0,BR,3.147,-0.0114,0,0
30/07/2017,31/07/2017,31,2017,38,75,71,65,27,0,BR,3.1264,-0.0065,0,0
6/08/2017,7/08/2017,32,2017,37,83,56,65,75,38,BR,3.1265,0,0,0
13/08/2017,14/08/2017,33,2017,63,79,71,68,47,18,BR,3.189,0.02,1,1
20/08/2017,21/08/2017,34,2017,44,89,67,70,56,57,BR,3.1645,-0.0077,0,0
27/08/2017,28/08/2017,35,2017,53,91,67,74,64,21,BR,3.167,0.0008,0,0
3/09/2017,4/09/2017,36,2017,36,78,56,73,37,21,BR,3.1417,-0.008,0,0
10/09/2017,11/09/2017,37,2017,41,89,72,74,52,21,BR,3.1029,-0.0124,0,0
17/09/2017,18/09/2017,38,2017,53,93,69,80,44,51,BR,3.1368,0.0109,1,1
24/09/2017,25/09/2017,39,2017,27,93,74,77,67,35,BR,3.16,0.0074,0,0
1/10/2017,2/10/2017,40,2017,47,96,58,77,41,0,BR,3.1544,-0.0018,0,0
8/10/2017,9/10/2017,41,2017,46,79,61,53,66,0,BR,3.1888,0.0109,1,1
15/10/2017,16/10/2017,42,2017,44,92,93,65,68,47,BR,3.1712,-0.0055,0,0
22/10/2017,23/10/2017,43,2017,29,91,60,75,64,45,BR,3.2378,0.021,1,1
29/10/2017,30/10/2017,44,2017,47,84,90,71,44,18,BR,3.2891,0.0158,1,2
5/11/2017,6/11/2017,45,2017,58,93,71,86,61,54,BR,3.2495,-0.012,0,0
12/11/2017,13/11/2017,46,2017,67,92,70,71,58,54,BR,3.2794,0.0092,1,1
19/11/2017,20/11/2017,47,2017,86,96,75,71,48,55,BR,3.2573,-0.0067,0,0
26/11/2017,27/11/2017,48,2017,51,91,48,73,64,41,BR,3.2278,-0.0091,0,0
3/12/2017,4/12/2017,49,2017,41,90,42,77,85,20,BR,3.2442,0.0051,0,0
10/12/2017,11/12/2017,50,2017,22,84,47,64,66,39,BR,3.3048,0.0187,1,1
17/12/2017,18/12/2017,51,2017,21,71,34,57,65,0,BR,3.2923,-0.0038,0,0
24/12/2017,25/12/2017,52,2017,0,58,50,59,67,0,BR,3.337,0.0136,1,1
31/12/2017,1/01/2018,1,2018,17,65,50,84,67,14,BR,3.3125,-0.0073,0,0
7/01/2018,8/01/2018,2,2018,4,64,50,91,19,0,BR,3.2407,-0.0217,0,0
14/01/2018,15/01/2018,3,2018,3,70,34,59,11,73,BR,3.2163,-0.0075,0,0
21/01/2018,22/01/2018,4,2018,4,69,41,58,24,31,BR,3.2021,-0.0044,0,0
28/01/2018,29/01/2018,5,2018,6,69,42,55,13,51,BR,3.155,-0.0147,0,0
4/02/2018,5/02/2018,6,2018,7,69,50,57,15,0,BR,3.2625,0.0341,1,1
11/02/2018,12/02/2018,7,2018,5,65,35,42,23,24,BR,3.2954,0.0101,1,2
18/02/2018,19/02/2018,8,2018,8,79,54,56,15,0,BR,3.2347,-0.0184,0,0
25/02/2018,26/02/2018,9,2018,13,81,61,60,22,0,BR,3.2258,-0.0028,0,0
4/03/2018,5/03/2018,10,2018,13,84,57,54,25,30,BR,3.243,0.0053,0,0
11/03/2018,12/03/2018,11,2018,13,93,61,61,17,54,BR,3.2622,0.0059,0,0
18/03/2018,19/03/2018,12,2018,14,89,49,64,25,94,BR,3.2862,0.0074,0,0
25/03/2018,26/03/2018,13,2018,19,78,59,59,14,96,BR,3.3119,0.0078,1,1
1/04/2018,2/04/2018,14,2018,15,86,51,58,25,31,BR,3.3111,-0.0002,0,0
8/04/2018,9/04/2018,15,2018,23,90,66,73,23,43,BR,3.42,0.0329,1,1
15/04/2018,16/04/2018,16,2018,17,93,59,65,23,42,BR,3.4194,-0.0002,0,0
22/04/2018,23/04/2018,17,2018,24,97,56,64,26,24,BR,3.4527,0.0097,1,1
29/04/2018,30/04/2018,18,2018,21,86,54,60,28,53,BR,3.5072,0.0158,1,2
6/05/2018,7/05/2018,19,2018,30,87,63,73,26,100,BR,3.5534,0.0132,1,3
13/05/2018,14/05/2018,20,2018,32,97,56,67,22,42,BR,3.6231,0.0196,1,4
20/05/2018,21/05/2018,21,2018,28,92,84,92,40,45,BR,3.6772,0.0149,1,5
27/05/2018,28/05/2018,22,2018,22,77,48,81,39,30,BR,3.7352,0.0158,1,6
3/06/2018,4/06/2018,23,2018,23,97,71,80,36,68,BR,3.7468,0.0031,0,0
10/06/2018,11/06/2018,24,2018,32,96,59,70,32,79,BR,3.7097,-0.0099,0,0
17/06/2018,18/06/2018,25,2018,21,88,57,65,33,57,BR,3.747,0.0101,1,1
24/06/2018,25/06/2018,26,2018,15,86,51,60,32,24,BR,3.7767,0.0079,1,2
1/07/2018,2/07/2018,27,2018,14,81,52,57,33,0,BR,3.913,0.0361,1,3
8/07/2018,9/07/2018,28,2018,12,83,41,53,30,23,BR,3.8727,-0.0103,0,0
15/07/2018,16/07/2018,29,2018,13,79,46,52,31,34,BR,3.8605,-0.0032,0,0
22/07/2018,23/07/2018,30,2018,9,81,60,62,31,0,BR,3.7827,-0.0202,0,0
29/07/2018,30/07/2018,31,2018,12,81,64,59,28,25,BR,3.7307,-0.0137,0,0
5/08/2018,6/08/2018,32,2018,17,83,62,72,39,62,BR,3.7363,0.0015,0,0
12/08/2018,13/08/2018,33,2018,26,89,47,58,35,33,BR,3.884,0.0395,1,1
19/08/2018,20/08/2018,34,2018,17,87,80,87,35,37,BR,3.97,0.0221,1,2
26/08/2018,27/08/2018,35,2018,17,89,75,79,38,95,BR,4.0775,0.0271,1,3
2/09/2018,3/09/2018,36,2018,19,83,57,74,42,0,BR,4.159,0.02,1,4
9/09/2018,10/09/2018,37,2018,23,91,66,83,43,45,BR,4.0867,-0.0174,0,0
16/09/2018,17/09/2018,38,2018,37,94,81,88,37,71,BR,4.1324,0.0112,1,1
23/09/2018,24/09/2018,39,2018,25,100,81,97,28,92,BR,4.0928,-0.0096,0,0
30/09/2018,1/10/2018,40,2018,20,88,65,75,48,30,BR,4.0181,-0.0183,0,0
7/10/2018,8/10/2018,41,2018,21,70,44,81,65,36,BR,3.779,-0.0595,0,0
14/10/2018,15/10/2018,42,2018,17,85,63,79,47,56,BR,3.7358,-0.0114,0,0
21/10/2018,22/10/2018,43,2018,23,89,100,100,36,56,BR,3.686,-0.0133,0,0
28/10/2018,29/10/2018,44,2018,100,81,93,78,100,82,BR,3.7187,0.0089,1,1
4/11/2018,5/11/2018,45,2018,18,99,58,92,52,0,BR,3.7262,0.002,0,0
11/11/2018,12/11/2018,46,2018,21,84,51,71,37,74,BR,3.7675,0.0111,1,1
18/11/2018,19/11/2018,47,2018,21,97,72,73,49,68,BR,3.757,-0.0028,0,0
25/11/2018,26/11/2018,48,2018,16,96,48,78,47,23,BR,3.941,0.049,1,1
2/12/2018,3/12/2018,49,2018,24,92,39,78,34,79,BR,3.8423,-0.025,0,0
9/12/2018,10/12/2018,50,2018,10,81,53,63,40,58,BR,3.9181,0.0197,1,1
16/12/2018,17/12/2018,51,2018,11,72,43,55,20,38,BR,3.8995,-0.0047,0,0
23/12/2018,24/12/2018,52,2018,0,58,19,43,31,19,BR,3.904,0.0012,0,0
30/12/2018,31/12/2018,53,2018,0,57,54,95,55,58,BR,3.8812,-0.0058,0,0
6/01/2019,7/01/2019,1,2019,18,71,45,93,95,10,BR,3.7356,-0.0375,0,0
13/01/2019,14/01/2019,2,2019,13,70,38,69,74,25,BR,3.699,-0.0098,0,0
20/01/2019,21/01/2019,3,2019,17,73,45,58,62,45,BR,3.755,0.0151,1,1
27/01/2019,28/01/2019,4,2019,10,74,50,57,78,23,BR,3.7619,0.0018,0,0
3/02/2019,4/02/2019,5,2019,17,70,64,58,61,19,BR,3.6687,-0.0248,0,0
10/02/2019,11/02/2019,6,2019,16,82,75,58,49,12,BR,3.7577,0.0243,1,1
17/02/2019,18/02/2019,7,2019,29,85,74,64,53,0,BR,3.7353,-0.006,0,0
24/02/2019,25/02/2019,8,2019,53,76,57,65,15,26,BR,3.7522,0.0045,0,0
3/03/2019,4/03/2019,9,2019,28,71,59,52,69,31,BR,3.7755,0.0062,0,0
10/03/2019,11/03/2019,10,2019,69,90,72,61,55,28,BR,3.8403,0.0172,1,1
17/03/2019,18/03/2019,11,2019,78,89,64,62,56,58,BR,3.7915,-0.0127,0,0
24/03/2019,25/03/2019,12,2019,83,99,89,72,68,58,BR,3.8544,0.0166,1,1
31/03/2019,1/04/2019,13,2019,83,97,43,75,54,42,BR,3.8518,-0.0007,0,0
7/04/2019,8/04/2019,14,2019,66,91,85,75,49,53,BR,3.8495,-0.0006,0,0
14/04/2019,15/04/2019,15,2019,53,88,86,74,65,44,BR,3.8723,0.0059,0,0
21/04/2019,22/04/2019,16,2019,86,92,62,69,66,100,BR,3.9365,0.0166,1,1
28/04/2019,29/04/2019,17,2019,57,88,82,69,51,41,BR,3.9456,0.0023,0,0
5/05/2019,6/05/2019,18,2019,75,92,70,80,70,24,BR,3.9695,0.0061,0,0
12/05/2019,13/05/2019,19,2019,77,94,80,78,77,34,BR,3.9939,0.0061,0,0
19/05/2019,20/05/2019,20,2019,96,99,90,73,98,58,BR,4.0968,0.0258,1,1
26/05/2019,27/05/2019,21,2019,99,89,85,79,56,52,BR,4.0423,-0.0133,0,0
2/06/2019,3/06/2019,22,2019,100,97,94,83,86,69,BR,3.8859,-0.0387,0,0
9/06/2019,10/06/2019,23,2019,96,96,85,70,55,37,BR,3.8887,0.0007,0,0
16/06/2019,17/06/2019,24,2019,62,90,83,61,61,31,BR,3.8883,-0.0001,0,0
23/06/2019,24/06/2019,25,2019,85,91,87,67,71,30,BR,3.8254,-0.0162,0,0
30/06/2019,1/07/2019,26,2019,42,83,75,60,94,20,BR,3.8405,0.0039,0,0
7/07/2019,8/07/2019,27,2019,54,81,59,61,75,29,BR,3.8073,-0.0086,0,0
14/07/2019,15/07/2019,28,2019,20,78,63,47,67,35,BR,3.7567,-0.0133,0,0
21/07/2019,22/07/2019,29,2019,30,75,42,50,70,20,BR,3.7407,-0.0043,0,0
28/07/2019,29/07/2019,30,2019,59,83,47,60,68,10,BR,3.7816,0.0109,1,1
4/08/2019,5/08/2019,31,2019,80,83,60,62,89,10,BR,3.9783,0.052,1,2
11/08/2019,12/08/2019,32,2019,89,88,86,68,68,29,BR,3.9855,0.0018,0,0
18/08/2019,19/08/2019,33,2019,85,96,100,76,88,9,BR,4.0743,0.0223,1,1
25/08/2019,26/08/2019,34,2019,77,94,74,74,84,23,BR,4.1571,0.0203,1,2
1/09/2019,2/09/2019,35,2019,62,93,87,71,94,30,BR,4.1871,0.0072,0,0
8/09/2019,9/09/2019,36,2019,68,100,86,63,100,30,BR,4.0953,-0.0219,0,0
15/09/2019,16/09/2019,37,2019,95,99,84,68,51,20,BR,4.081,-0.0035,0,0
